POS,class
"JJ NN : CD NNS TO VB VBZ DT IN WP CC . PRP , VBN VBP PRP$ ( ) POS RB MD VBG WDT VBD WRB RP JJR RBR `` '' RBS JJS UH EX",human
"WRB TO VB DT JJ NN VBZ IN WP CC . PRP , VBN `` '' RBR WDT VBP RB NNS : CD MD VBG PRP$ VBD ( ) EX JJS RP JJR POS PDT RBS FW $ NNP",human
"IN CD , PRP$ NN TO VB NNS VBZ RB VBN RP JJ FW ( ) VBD WP DT . VBG PRP `` PDT '' WRB CC JJS EX MD VBP POS WDT JJR : RBR $",human
"VBN RP CC VBG TO VB , NNS VBP DT JJ NN ( ) VBZ IN JJR CD . `` RB VBD MD POS '' PRP PRP$ WDT JJS : WP WRB WP$ RBR RBS EX",human
"NNP NN VBZ NNS '' TO , ( ) VBN JJR IN CD POS DT JJ . RB CC PRP VB RP `` VBP : MD VBD VBG PRP$ FW WDT WRB WP RBR EX RBS $ PDT",human
"PRP VBZ RB JJ NN TO VB NNPS `` VBD , '' CC VBP . : VBG NNS PRP$ DT IN JJR VBN MD POS CD WRB WDT RP EX WP RBS PDT UH RBR",human
"PRP VB PRP$ JJ NN TO NNS IN WP VBP DT CD , CC VBD VBN VBG EX . `` POS JJS VBZ '' WRB RB MD WDT WP$ : NNP RP RBR JJR $",human
"NNP NN VBZ NNS VBP IN , ( ) VBD CD JJ WRB PRP DT TO VB PRP$ . MD RB : VBN CC RP `` '' VBG POS EX JJR WDT WP PDT $",human
"NNP NNS . CD VBG CC DT NN VBD IN PRP VBZ VBN JJ PRP$ : JJR , RB WRB TO $ POS VBP VB `` '' MD WP RP EX JJS WDT FW RBS UH ( ) RBR PDT",human
"NNP , VBG CC VBD IN POS NN NNS DT MD RB VB . PRP VBP TO PRP$ VBN JJ CD VBZ : WP WDT WRB RBR JJR `` RBS '' WP$ ( ) FW JJS $ RP EX PDT",human
"PRP$ NN VBD VBN IN DT CD JJ VBZ , PRP RB . ( ) POS RP NNS CC VBP `` VB '' VBG TO MD WRB : JJR WDT WP EX PDT",human
"NNP VBD IN NN ( ) JJ , DT PRP WRB VBN . NNS VBP RB CC TO VB MD POS : CD PRP$ RP VBZ JJS `` WP '' VBG WDT RBS JJR",human
"WRB JJ NN CC NNS MD VB PRP$ VBN IN , VBZ VBG CD . DT RB PRP VBD `` WDT '' TO WP RP POS VBP : RBR JJR ( ) EX",human
"VBG DT JJ NNS IN VBN NN , VBD CC RB VBP PRP$ . POS VBZ ( ) EX TO `` VB '' PRP CD : FW WP WDT",human
"DT JJ NN ( ) IN NNS WDT VBP PRP$ , PRP VBD TO VB . RB CC JJR RBR VBG VBN POS WP JJS MD : RP `` '' CD WP$ WRB VBZ PDT UH $ EX FW NNP RBS",human
"JJ NNP POS NN IN DT RB , ( ) PRP VBD NNS RP TO CC PRP$ . VB WRB VBN JJS VBZ VBG CD WDT WP MD `` '' VBP : JJR RBR EX PDT FW RBS UH",human
"VBN NNS , DT IN JJ NN ( ) CD VBP CC : VBD RB . POS PRP JJR TO VB PRP$ WRB `` '' VBG NNP $ RP WP VBZ JJS MD WDT RBR FW RBS EX # WP$",human
"DT NN POS : VBG IN JJ ( ) PRP VBP NNS , PRP$ TO VB . VBZ CC VBN RB WP RP CD VBD JJS MD WDT EX WRB '' `` JJR RBR WP$ PDT",human
"WRB PRP VBP PRP$ NN VBD RB VBN , ( ) NNS IN DT JJ CC TO VB WP VBZ . MD VBG POS `` '' EX CD JJR RP WDT : RBR FW JJS UH $ RBS NNP",human
"VBG DT JJ NN IN , ( ) VBZ CC NNS . PRP$ VBN VBP JJS PRP : VBD WP CD VB MD TO RBR POS WRB RB `` '' NNP UH RP EX PDT WDT JJR $ FW RBS",human
"WRB NNP NN CC VBP JJ , CD VBZ VBG PRP$ IN DT . PRP VBD VBN WP MD VB TO NNS `` : '' RB POS WDT JJR RP FW ( ) EX JJS RBR $ PDT",human
"DT CD NNS VBP JJ ( NN ) WDT VBD WP IN VBG . , CC POS MD VB VBN PRP `` '' VBZ RB TO JJR PRP$ WRB EX RBS : RBR JJS RP",human
"VBG WRB DT NN MD VB RB JJ CC VBD ( ) IN TO . VBP PRP$ CD NNS : POS VBN , PRP WP VBZ JJS RBS JJR `` '' WDT RP FW WP$ EX RBR $ PDT NNP",human
"IN NNP TO VB : DT JJ NN VBD RB VBN , . PRP WP CC WDT POS ( ) NNS VBP PRP$ VBZ VBG RP NNPS MD CD JJS RBR JJR `` FW '' WRB # RBS UH PDT EX WP$",human
"NN IN NNP POS , DT VBZ TO VB ( ) PRP$ JJ . `` WP : '' RP VBG NNS VBP PRP MD RB VBN CC VBD CD WDT WRB JJR JJS EX RBR",human
"DT NN IN NNP POS PRP$ VBN NNS , CC VBZ VBD PRP . RB CD TO VB JJ `` '' VBP RP MD VBG JJR : RBR WDT EX WRB WP JJS FW PDT RBS $ UH",human
"VBN NNP NN VBZ RB DT IN CD JJS PRP VBD , JJ WDT . POS NNS : `` VBP TO VB CC '' PRP$ FW VBG WP RBR MD WRB EX RP PDT JJR UH",human
"WRB JJ NNS VBP IN NN '' ( ) PRP$ . VB DT CC WDT VBD MD RB VBN , WP PRP VBZ TO VBG : POS `` CD EX JJS RP NNP JJR RBR UH RBS PDT",human
"NNP JJ IN DT RBR CC VBD '' ( NN ) VBZ VBN PRP `` JJS NNS , MD RB VB TO PRP$ : . WP WRB CD POS VBG VBP JJR WDT RBS EX RP FW",human
"DT JJ NN PRP VBD IN `` , '' . NNS PRP$ CC TO VB WRB RB VBG #",human
"WRB NNS VBP NN , PRP ( ) DT JJ IN CC VBD CD . TO VB : RB VBN `` NNP VBG '' MD VBZ WP WDT POS RP EX JJR RBS JJS PRP$ RBR FW UH",human
"NNS VBP RB VB JJ POS NN , ( ) DT IN PRP VBD RP PRP$ . `` MD VBN '' FW VBG TO CC CD VBZ WDT : WP JJS WRB JJR NNP EX RBR RBS PDT WP$ NNPS",human
"DT JJ NN PRP VBP , RB VBG IN : NNS VBN . CC MD VB PRP$ WP$ VBZ JJR WDT JJS TO POS `` '' RP RBR $ CD VBD WRB RBS WP NNP FW EX UH PDT",human
"CD IN DT RBS JJ NN VBD POS VBG NNS CC . RB VB PRP$ , VBP VBN TO VBZ `` '' PRP JJR ( ) NNP WDT JJS RBR RP WP MD : WRB FW EX $",human
"NNP NNS VBP IN TO NN JJ VBD DT POS JJS VBZ VBG VB , CC PRP RB PRP$ ( ) . CD WDT `` '' VBN EX JJR WP :",human
"NN NNS CC PRP$ JJ VBD IN DT VBP RB PRP ( ) , TO VB . POS `` JJS '' VBZ WDT WRB : VBG VBN WP RP RBR MD JJR",human
"JJ NNS IN DT NN ( ) VBG RB VBZ , PRP PRP$ CC CD . : WDT VBP TO VB POS `` '' VBD VBN WP RBR EX MD RBS WRB",human
"DT NNP NNS VBG NN VBP POS JJ VBZ PRP IN , . MD VB PRP$ VBN ( ) CC RP JJR TO RB VBD : WP `` ''",human
"NNP IN NNS VBP PRP$ ( NN ) WRB RB VBZ TO VB DT JJ , PRP . MD VBN VBG RP `` JJS VBD '' CC WP POS CD WDT : PDT FW EX",human
"RB IN DT JJ NN NNS VBP VBG `` , WDT VBZ '' VBD ( ) . EX TO CC CD WP VBN MD VB PRP WRB PRP$ JJR",human
"VBG IN DT JJ POS NN NNS , PRP VBD VBN MD RB VB CC ( ) . VBP VBZ TO PRP$ RP WRB CD : WP WDT `` '' RBR",human
"VBG DT NN TO NNP POS CC PRP RB VBD IN , WDT VBZ JJ . VB WP NNS PRP$ VBN WRB MD `` : VBP '' CD EX RBR JJR RP ( )",human
"NNS JJ NN IN NNP VBZ VBP RB VBG , ( ) DT POS JJR WDT WP CC MD VB JJS . VBN PRP PRP$ TO CD",human
"NNP NN IN NNS ( ) VBP POS VBD RB VB WP JJS : DT PRP$ VBG JJ CC TO . '' PRP EX RP CD VBN , JJR VBZ RBR WRB WDT `` MD FW PDT",human
"DT JJ NN IN VBN NNP , ( ) VBD TO VB RB WP VBG NNS . PRP CC PRP$ CD WRB VBZ POS VBP WP$ `` '' WDT RBR EX MD : RP JJS $",human
"NNS : JJ NN VBN IN ( ) DT POS WDT VBZ WP VBP RB , CC . VBG TO VB PRP$ JJS PRP CD VBD $ MD PDT EX `` '' WRB JJR RP NNP FW",human
"NNS VBP NN , IN NNP PRP VBD DT JJ POS WRB RB CC WDT TO VB . RP PRP$ `` '' VBN : CD VBG VBZ MD EX PDT WP FW RBR ( ) JJS JJR WP$ #",human
"NNP VBZ CD NN NNS VBP JJ VBD $ IN TO VB , VBN VBG CC ( ) DT RB . : RBR MD PRP PRP$ POS `` '' JJR",human
"NNP NNS VBP JJ VBG IN NN VBD JJR CD JJS DT VBN RP ( ) , POS . WP PRP RB VB VBZ TO PRP$ CC `` '' MD : $",human
"VBN NNS VBP TO VB , ( NN ) IN CD VBG CC RP PRP$ JJ DT WP VBD . RB VBZ PRP JJS RBR MD `` '' JJR : WRB WDT POS NNP EX PDT $ RBS",human
"PRP VBZ RB IN : NNS VBG JJ ( NN ) WP VBP DT JJR VBN , . MD VB CC WRB TO WDT VBD POS JJS CD RP PRP$ EX `` '' NNP RBR $ PDT",human
"NNP NN VBG NNS $ CD ( ) PRP VBP RB WRB . DT CC MD VB PRP$ JJ IN TO , JJR : VBZ JJS VBN VBD `` '' POS EX WDT WP RP FW PDT",human
"NNP VBG NNS VBN IN JJ NN VBP POS VBZ $ CD RB PRP DT , `` '' VB : PRP$ CC VBD TO . WDT MD RP JJS WRB ( ) RBR WP$ JJR WP EX",human
"NNS VBP PRP RP CC VB DT NN JJ IN VBZ TO , : RB EX JJR PRP$ VBN . VBG $ CD RBS WRB VBD MD WP POS `` '' JJS",human
"NNP NN NNS IN PRP VBZ DT VBP VBG TO , . `` RB JJR PRP$ CC '' JJS VBN VB WDT VBD MD WRB JJ EX CD POS WP RP ( ) : RBR $ FW",human
"DT NN IN JJ ( ) , CC MD RB VB RBR . VBP NNS POS JJS PRP PRP$ VBZ WP VBG WP$ `` '' VBD TO WRB PDT CD VBN RP WDT JJR NNP : RBS $ EX",human
"CD : JJ NN IN VBG NNS . ( ) DT JJS VBZ RB , CC PRP$ TO VBN VBP PRP POS VB JJR WP MD WDT NNPS VBD RP WRB `` '' RBR WP$ FW EX",human
"NNP NN NNS : JJ VBP IN ( VBN ) JJS WP MD VB VBG . CC PRP VBZ RB PRP$ , DT VBD TO CD POS RBR `` '' WRB WDT EX $ JJR RBS",human
"DT JJ VBG NN VBZ IN CC VBD RB VBN , `` PRP : NNS . '' VBP ( ) JJR TO VB CD PRP$ WDT POS WP MD RBR WRB RP EX JJS $ WP$ RBS PDT",human
"NNP POS JJ NN : WRB DT NNS VBD IN , CC VBZ WP VBP . CD VB ( ) VBN TO RP RB VBG JJS PRP PRP$ MD WDT `` EX '' JJR $ RBR UH",human
"NN : NNP NNPS VBP VBN IN NNS JJ , CC VBZ DT WP . VBD CD VB ( ) POS WDT RB JJS VBG TO PRP$ JJR PRP RBR EX '' MD RBS `` RP",human
"VBG NN NNS VBP NNP , CC RB VB RBR PRP$ JJ VBD VBN PRP MD DT . IN TO RP CD VBZ JJR WP POS `` '' UH JJS : EX WDT WRB $ ( ) RBS WP$",human
"DT NN IN JJ , NNP VBG CC VBD VBZ : NNS WP VBP . CD VB VBN RB PRP",human
"DT NN NNS , CC PRP VBP VBG NNP JJ VBZ RB IN . TO VBN WRB CD VBD POS WP JJR PRP$ MD VB `` '' RBR RP : JJS WDT ( ) EX",human
"NNP NN NNS VBZ VBG IN CC JJ : VBP VBN , MD ( ) JJR CD . TO VB JJS VBD RB `` PRP$ POS DT WDT '' PRP RBR",human
"NNP NN NNS IN , : CD VBP JJ RB VBZ VBN DT ( ) CC VBG TO . `` PRP VBD JJS '' JJR POS PRP$ VB MD",human
"NNP VBN IN NN ( ) RB DT VBZ , JJ NNS VBP VBG . CD VBD POS TO VB JJR PRP$ CC :",human
"JJ NN : EX VBZ NNS CC VBP RB VBN IN PRP . TO DT , VBG RP POS JJR VB CD NNP MD VBD `` '' JJS WRB PRP$ WDT RBR RBS WP",human
"DT NN IN JJ VBN NNP NNS VBD CC PRP CD PRP$ , TO VBP VBZ POS . VBG WDT VB WP RB ( ) `` MD '' JJR :",human
"NNP NN VBZ JJR POS NNS DT JJ RP IN VBD CD RB ( ) , PRP$ TO VB . PRP VBG CC `` '' WRB VBP",human
"WRB TO VB NNS IN DT NN `` PRP MD : POS '' JJ $ CD CC . ( ) VBP RB , VBG VBZ PRP$ VBD",human
"NN NNPS VBP DT ( ) IN CD , JJ VBN RB VBG JJS NNS . PRP MD VB TO : CC VBZ RBR JJR WP VBD",human
"NN VBG WP VBZ TO VB JJ NNP POS , ( ) RP PRP$ NNS VBD RB IN `` DT . '' VBP PDT PRP MD CC JJR CD WRB VBN WDT EX : RBR",human
"NNS VBD IN NN NNP '' JJ PRP$ . CC VBG , DT VBZ RB WRB TO CD JJR PRP `` VB VBP MD WP VBN POS RP ( ) : RBR WDT JJS EX",human
"JJ NN : DT ( ) IN PRP$ , VBZ VBG TO VB . NNS `` PRP VBP '' POS RB CC CD VBN WP JJR VBD WDT JJS MD PDT EX $ NNP WRB FW RP",human
"NNS VBD TO VB IN NNP POS JJ RB , NN ( ) : DT WP VBZ VBP CC . EX CD JJS PRP VBN PDT `` JJR RP PRP$ MD '' RBR VBG WDT WRB $ RBS",human
"DT NNS VBG IN NNP POS NN PRP VBP JJ . , TO VBZ RP PRP$ RB VB WRB VBD VBN `` JJR '' CD WP CC : RBR MD $ WDT EX WP$ FW PDT",human
"DT NNS VBN IN NN PRP$ CD , VBD TO JJ VBG ( ) RB WRB PRP . CC RP VBZ WDT VB $ WP POS",human
"NNP IN DT NN MD RB VB . , JJ NNS CC VBP VBG VBN CD VBZ TO # :",human
"DT NNP CD : NNS NN VBZ JJ IN CC . RB VBG VBN JJR , TO PRP RP VB WDT VBP PRP$ WP JJS POS EX MD `` '' ( )",human
"JJ NNP NNS IN NN ( ) POS FW VBZ VBG TO DT , VBD . VBN `` CC '' PRP$ VB VBP MD RB JJR",human
"NNP VBZ RP '' IN DT JJ NN CC POS ( ) VBD VBN TO PRP$ `` . CD NNS VBG : , RB PRP VBP VB WRB",human
"DT NN IN NNP MD RB VB NNS ( JJ ) $ CD TO , VBD . VBZ VBG PRP$ `` JJS '' RP WDT CC VBN PRP POS : RBR JJR",human
"JJ NNP VBZ RB : CC PRP RBR IN VBN ( NN ) DT VBD CD , MD VB VBG . PRP$ `` '' WDT TO NNS RP WP VBP WRB EX POS JJS RBS JJR PDT",human
"NNP NNS MD RB VB NN ( ) VBG DT VBZ JJ , CC PRP CD IN VBP VBN TO . POS : WDT VBD JJS JJR",human
"DT NN VBZ NNS VBG IN ( ) JJR CC JJ : RB . POS TO VB PRP$ , VBD VBN PRP VBP EX MD WP CD WRB",human
"DT JJ NN VBZ VBG IN ( ) RB . PRP TO VB , CC CD WDT VBN NNS JJR PRP$ POS JJS VBP MD VBD RP '' `` EX",human
"WP VBZ NNP VB IN NN DT RB . ( ) EX VBD POS TO VBN JJ CC NNS , PRP$ VBG `` '' PRP JJS MD : VBP WDT RP RBR CD JJR WRB UH PDT",human
"NN IN JJ NNP VBZ PRP VBN NNS ( ) DT , POS JJS CC MD VB RB VBG TO . VBD PRP$ WDT `` WP VBP '' JJR",human
"PRP$ JJ NN VBD NNS . PRP MD RB VB WP VBZ IN ( ) WRB DT CC NNP POS VBP RP , CD `` '' WDT : JJS VBN EX TO VBG JJR RBR",human
"WP VBZ NNP POS NN NNS TO PRP ( ) DT CC IN JJ , . RB VBG VBN VBP PRP$ JJR RP '' : `` WDT VBD CD RBS VB WRB RBR EX MD $",human
"JJ NNS IN NNP NN TO VB DT ( ) VBZ VBG WDT MD CD , VBD . PRP CC VBN RB $ JJR",human
"DT IN NNP VBZ JJ NN NNS ( ) VBN , . VBD PRP VBG RB `` PDT VBP TO '' VB CC RBS PRP$ CD MD : JJS POS RP EX JJR WP FW WRB WDT $",human
"VBN TO PRP$ NNS , JJ VBG RB VB NN ( ) IN DT RBS MD : VBP . VBD CC WDT VBZ CD JJR WP PRP `` '' # NNP",human
"JJ NNS VBP PRP VBD NNP IN VBG TO NN ( ) VBN DT POS VB , WDT PRP$ RB . CC : `` '' RP VBZ CD WRB MD EX UH JJR $ WP RBR RBS",human
"NNP VBZ IN TO VB NN DT ( ) JJ VBD CD NNS . POS , VBN RB CC VBP RP JJS PRP RBS MD JJR PRP$ VBG : WRB $ WP EX",human
"NNP VBZ RB DT NN , '' CC ( ) CD JJ VBG TO VB . IN VBD VBN PRP `` RBR NNS VBP WRB WDT POS MD PRP$ JJR WP",human
"WRB VB PRP JJ NNP . POS VBZ DT ( NN ) VBG VBD RB TO IN , CC MD VBN WDT NNS VBP JJR `` '' WP CD",human
"NNS VBP , IN NNP NN ( ) DT JJ TO VBG CC . PRP VBZ VBD CD RB VB PRP$ VBN : MD RP POS FW `` '' JJR $ WP PDT RBR",human
"NNP NN : VB PRP JJ TO IN DT . ( ) FW POS RB VBD NNS VBG , CC VBZ RP VBP CD WP VBN MD JJS WRB PRP$ EX `` '' JJR WDT $ RBR",human
"JJ '' NN NNP VBZ VBN CD ( ) , WP VBD POS IN DT PRP PRP$ . `` CC MD VB TO NNS VBP RB",human
"NNP VBZ JJ NN IN TO VB POS VBN , DT WDT VBD VBG PRP$ MD `` '' NNS RB RBR . CC PRP VBP : WP RP CD JJR",human
"NNP POS JJ NNS VBD '' CC DT NN IN , VBN VBG . PRP RB : `` PDT VBZ TO VB PRP$ CD WP FW RP EX JJR MD VBP WP$ $ ( ) WRB WDT JJS",human
"VBG TO VB VBZ RBR JJ IN NNS , ( NN ) MD JJR CC DT PRP . RB CD VBP VBN VBD RP WP PRP$",human
"NNS MD VB NN , CC WP VBZ IN VBP PRP . ( ) DT JJ VBG RBR JJR TO VBD PRP$ CD POS RB VBN EX WRB : `` '' RP WDT JJS",human
"WRB JJ NN VBZ VBG DT VBN IN RB NNS , VBP EX : POS VBD TO JJR `` CC . '' WDT RBR VB MD WP PRP JJS CD PRP$ RP ( ) PDT FW",human
"WP DT NN POS JJ NNS PRP IN , VBN RB VBZ . : VBD VBG RP VBP WRB CC FW TO VB WDT PRP$ ( ) `` '' CD RBS EX RBR JJR MD",human
"NNP JJ NN : TO VB DT VBN IN , NNS VBP VBZ . JJR RB VBD PRP CD WRB PRP$ WDT `` CC '' RBR WP VBG ( $ ) POS RP MD JJS RBS",human
"NNP : NN VBZ TO VB JJR IN DT JJ POS VBN CD NNS . PRP$ RB CC , VBG WDT VBP PRP WRB MD WP `` '' ( ) RP VBD EX",human
"DT NN IN JJ NNP VBN VBZ . NNS TO RB VBD , VBG RP CC `` '' PRP$ : CD PRP ( ) WRB VBP WP VB JJR POS $ WDT RBR MD EX JJS FW",human
"NN , VBG . DT IN JJ VBN VBZ VB JJR NNS RB CD VBD WP PRP$ POS CC PRP RP TO VBP FW ( ) : `` EX MD RBR '' WDT WRB",human
"WRB NNS VBP VBN TO VB IN NN , JJ VBZ DT . JJR RB `` VBD : '' CC CD RP VBG PRP$ RBS WP PRP POS WDT JJS EX RBR MD ( ) NNP #",human
"NNP VBZ PRP$ NN TO VB DT IN RB JJ VBN , WRB NNS VBD VBG RP MD CC . PRP : `` EX '' POS CD WDT WP JJR VBP ( ) WP$ JJS",human
"NNP VBZ DT NN CC NNS IN POS JJS VBN JJ , . PRP VBD `` '' RB RBS CD VBP TO VB RP PRP$ VBG JJR WRB : EX WDT $",human
"NNP POS NNS VBP JJ IN VBN NN , VBD VBZ VBG CC . RB PRP$ TO PRP DT : `` '' ( ) CD WRB VB FW WDT MD WP JJR JJS WP$",human
"NNP VBP DT JJ NN IN NNS VBN , EX VBZ RB CC VBG POS . VB PRP$ : CD TO PRP `` '' JJR WDT VBD WP WRB MD ( ) JJS RP RBS",human
"NNP NN POS JJ NNS VBP DT IN FW , VBN VBZ CC RB . JJR CD PRP$ PRP RP VBD TO VB VBG $ : WP `` '' WRB MD WDT RBR EX ( )",human
"NNP : NN DT '' IN JJ `` PRP VBZ RB TO VB , EX VBP . CC VBN NNS VBG WRB VBD MD JJS POS WDT RBR PRP$ CD",human
"WRB PRP VBZ VBN : NN IN NNP POS JJ , DT CD NNS VBG CC JJS RB VB . PRP$ TO VBD RP `` VBP '' MD WDT WP$ JJR ( ) RBR",human
"NNP IN DT NN VBN JJ , VBP NNS RB VBZ PRP$ CD RP . CC : VBG WP PRP `` '' TO RBR VB ( ) WRB VBD POS JJS EX RBS PDT MD WDT",human
"CD IN DT NN POS : NNP VBP VBZ JJ VBN , RB NNS CC MD VB TO . JJR `` '' VBG ( ) WDT PRP$ RP PRP FW WP VBD RBR RBS JJS",human
"NNP IN WP NN MD VB TO , VBN DT VBZ JJ . PRP RB : CC PRP$ `` '' VBG CD NNS WDT VBD POS JJR RBR RP ( ) VBP EX WRB",human
"CD NNS VBP VBN TO VB DT NNP . RB VBZ WRB IN JJ NN POS CC `` , '' VBG PRP JJR WDT MD RBR PRP$ VBD : WP ( ) EX RBS RP",human
"NNP CD : JJ NN POS NNS IN DT '' VBN , CC VBP VBG RB TO VB PRP$ . VBD `` PRP VBZ RBS WRB WDT WP JJR MD $ RBR",human
"DT NNP NN WP VBD JJ , RB VBN IN CD NNS CC . `` : VBG '' PRP RBR WRB PRP$ VBP POS WDT RP TO VB VBZ JJR MD RBS ( ) JJS EX",human
"VBZ DT JJ NN RB VBN . IN , CC CD NNS MD VB VBG JJR ( ) VBD POS JJS WRB PRP TO : NNP `` VBP '' WP RBS RP WDT PRP$ RBR EX UH $",human
"NNP NN VBZ VBP IN DT VBN , JJ VBG NNS . : WDT MD RB VB PRP CC TO RP WP WRB VBD PRP$ POS `` '' CD ( ) EX JJR JJS RBR $ RBS",human
"WRB DT NNP VBZ NN IN PRP$ JJ VBN , WDT RB . PRP NNS ( POS CC ) : VB JJS CD MD VBD RP VBP RBS VBG TO FW WP `` '' $ PDT EX JJR RBR WP$",human
"MD DT NN VB VBN IN NNS . , JJ CD VBZ POS `` TO '' VBD VBG RB CC PRP JJR : VBP WDT RP PRP$ ( ) FW WRB WP RBR",human
"NNP IN $ CD . DT JJ NN VBP VBN , TO `` '' RP POS VBZ PRP$ VBD RB VB CC EX RBR : NNS PRP VBG MD WRB WP ( ) JJS JJR FW WDT",human
"IN NNP POS NN , WP VBZ DT . JJ VBN WRB VBG NNS VB RB PRP$ CC VBP MD ( ) CD VBD `` '' : PRP RP TO WDT JJR FW RBR RBS EX WP$ PDT",human
"DT RBS JJ NNS VBN TO VB NN IN CD , CC PRP VBZ VBG RB VBD PRP$ : . VBP POS WRB WP WDT `` '' ( ) FW MD NNP JJR JJS $ RBR EX",human
"NNP POS VBG JJ NN NNS VBN IN , VBZ DT . VB JJR RB TO CD VBD `` '' CC : PRP PRP$ RP ( $ ) VBP MD WDT EX RBS JJS PDT WRB WP NNPS",human
"NNP VBZ RB VBN JJ . WRB DT NN IN VBG , `` '' TO VB CC JJR NNS VBP WP PRP VBD EX JJS : POS WDT ( ) CD RBR PRP$ RP FW PDT MD",human
"NNP POS NN VBZ DT VBN IN , JJ VBD NNS . RB VBG PRP$ WP CD ( CC ) WDT PRP TO WRB RP `` EX '' VBP VB : FW MD JJS RBS JJR RBR",human
"WRB VBD NNP VB PRP$ . NN NNS VBP IN POS , VBN CD DT JJ VBG RP WDT MD CC TO ( ) : $ EX VBZ RB WP JJS `` '' PRP JJR RBR",human
"JJ NN : DT IN NNP POS , VBN CD VBD . TO VB NNS CC JJS RB VBG `` '' PRP PRP$ WDT VBP VBZ MD WP JJR ( ) WRB RBR $ RP EX PDT",human
"DT NN IN : WP VBZ PRP VBG POS JJS . VBN , JJ CD VBD RB `` '' PRP$ NNS CC TO VB JJR $ WRB MD ( ) VBP RP RBS WDT EX UH RBR WP$ PDT",human
"DT JJ NN WP VBD NNP CC POS , VBN IN NNS VBP RB VBG . CD PRP VBZ RBS TO VB WDT RP : PRP$ ( ) JJR JJS MD WRB `` '' RBR FW PDT $ EX",human
"NN NNS VBP DT IN POS VBN JJ , VBD PRP$ CC . VBG PRP TO VB `` '' : JJR RB JJS CD RBR VBZ WDT ( ) WP RP MD WRB EX RBS NNP PDT FW $",human
"NNP IN : NNS POS VBP VBG DT $ CD NN , VBN WRB VBD JJ PRP RB . CC PRP$ EX JJS VBZ `` '' TO WDT VB JJR RBS MD ( ) RBR WP SYM RP FW",human
"NNP CC : DT NNS WP VBD VB RP NN JJ POS TO IN , PRP RB CD . PRP$ WDT VBZ PDT VBN VBG VBP JJR JJS `` '' MD WRB $ ( ) RBS EX RBR",human
"DT NNS VBG NN IN JJ VBN , VBD CC POS VBP WP `` '' VBZ . TO VB PRP RB JJR $ CD MD : WDT RP WRB PRP$ EX JJS ( ) NNP RBS",human
"VBG NNS , CC : DT NN IN NNP POS JJ VBN VB VBP RB MD TO PRP$ PRP . JJS CD JJR WRB VBZ ( ) WDT `` '' EX WP VBD FW",human
"DT JJ NN IN NNP POS NNS VBN , RB JJS VBZ PRP$ : TO VB RP CC . WP VBD WRB VBG PRP VBP `` '' CD MD ( ) EX WDT WP$ RBS JJR RBR",human
"WRB NNP POS VBZ DT JJ NN IN VBN CC , . VBG NNS : CD VBD RP PRP$ RB ( PRP VBP ) MD VB JJR TO RBR WDT `` '' JJS FW WP RBS",human
"NNP POS NN TO DT VBN IN , JJ NNS VBP CD PRP MD VB JJS . JJR VBZ VBG : RB PRP$ CC VBD WRB `` '' ( ) $ WDT RBS WP EX RBR RP",human
"NNP IN CD : DT NN POS RBS JJ VBZ VBN RB NNS . PRP VBP , CC VBD `` '' TO WRB RP EX VB PRP$ WDT VBG PDT ( ) WP MD UH JJR RBR JJS $",human
"JJ NN VBZ NNS IN CD NNP VBN , VB DT . VBP RP CC POS MD PRP RB TO PRP$ VBD : VBG `` '' WP WRB RBR WP$ ( ) FW",human
"NN : DT NNP MD '' WDT VBD IN , VBN JJR JJ CC NNS RB POS JJS . VBG FW CD TO VB PRP PRP$ WRB RBS VBZ `` VBP RP PDT ( ) RBR WP EX",human
"NNP WRB VBD PRP$ JJ NN WP . VBN IN , NNS POS `` '' RB CD VB DT VBZ PRP TO WDT RP VBG CC WP$ MD : PDT ( VBP ) JJS RBS EX JJR FW",human
"WRB JJ NNS VBD PRP$ NN VBN IN DT , VBG CC . MD VB RB VBP : WDT VBZ TO JJS PRP CD ( ) `` '' WP RBS RP PDT RBR POS JJR",human
"NN NNS VBP DT JJ IN NNP VBN , POS CD WDT VBD CC VBZ VBG `` : '' . RB TO VB ( PRP ) WRB PRP$ WP JJR RP RBR MD EX",human
"NNP : DT JJ NN WDT RB VBZ RP POS IN VBN . PRP `` '' WRB NNS VBP PRP$ , CC ( ) TO VB VBG CD FW VBD MD JJS RBS $ WP JJR EX WP$",human
"NNS VBP VBG VBN IN JJ NN ( ) . DT VBZ PRP TO VB RB CC WRB MD VBD RBR PRP$ CD : PDT JJR JJS , WDT WP `` EX '' RP POS",human
"NNP VBZ PRP$ JJS NN NNS IN : RB JJR CD ( JJ ) VBD TO DT . PRP VBG CC `` VBP VBN , '' WDT MD VB POS RP WP RBR",human
"DT JJ NN IN CD : WRB NNS CC VBP VBG ( ) RB VBD `` '' . PRP MD VB RP , VBZ TO EX VBN PRP$ WP JJS POS JJR RBR WDT FW NNP",human
"WRB NNP VBD NNS IN DT JJ NN ( ) , VBP RB CD PRP MD VB TO : . `` CC '' POS VBN VBG JJR VBZ RBR WP PRP$ RP RBS JJS WDT WP$ EX PDT",human
"NNP CC VBZ NNS TO VB IN NN JJ ( ) , DT VBG PRP MD POS JJS . WP VBP RB VBN WDT VBD `` PRP$ '' RBR JJR CD WRB :",human
